date,Battery (Charging) -  MW,Battery (Discharging) -  MW,Bioenergy (Biomass) -  MW,Bioenergy (Biomass) Emissions Vol - tCO₂e,Coal (Black) -  MW,Coal (Black) Emissions Vol - tCO₂e,Coal (Brown) -  MW,Coal (Brown) Emissions Vol - tCO₂e,Distillate -  MW,Distillate Emissions Vol - tCO₂e,Gas (CCGT) -  MW,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) -  MW,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) -  MW,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Steam) -  MW,Gas (Steam) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) -  MW,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Hydro -  MW,Pumps -  MW,Solar (Rooftop) -  MW,Solar (Utility) -  MW,Wind -  MW,Price - AUD/MWh,Wind (Curtailment) -  MW,Solar (Utility) (Curtailment) -  MW,Emissions Intensity - kgCO₂e/MWh
2026-06-09 02:25:00,-716.0,14.76,60.14,0.13,8693.54,648.56,3277.0,326.68,0.5,0.04,152.78,7.02,42.8,2.15,0.0,0.0,0.0,0.0,41.28,2.11,936.22,0.0,0.0,-0.19,7914.77,41.72,61.9,0.0,579.91
2026-06-09 02:30:00,-664.39,2.22,60.39,0.13,8650.92,646.31,3221.75,325.81,0.5,0.04,152.15,7.03,43.08,2.16,0.0,0.0,0.0,0.0,42.06,2.15,933.94,0.0,0.0,-0.2,7879.35,42.61,58.28,0.0,580.83
2026-06-09 02:35:00,-732.69,19.19,61.5,0.13,8660.35,645.09,3210.81,322.67,0.5,0.04,151.44,7.0,43.36,2.18,0.0,0.0,0.0,0.0,42.57,2.17,932.49,0.0,0.0,-0.2,7827.62,42.03,93.3,0.0,581.26
2026-06-09 02:40:00,-676.07,17.82,60.13,0.13,8611.63,643.44,3319.09,327.28,0.5,0.04,153.16,7.03,43.41,2.18,0.0,0.0,0.0,0.0,42.42,2.16,890.68,0.0,0.0,-0.21,7802.3,42.06,60.62,0.0,581.65
2026-06-09 02:45:00,-637.06,66.3,59.71,0.13,8580.6,640.26,3313.16,332.14,0.5,0.04,152.4,7.05,44.19,2.22,0.0,0.0,0.0,0.0,42.65,2.18,889.13,0.0,0.0,-0.2,7792.41,43.2,46.77,0.0,581.58
2026-06-09 02:50:00,-609.33,3.54,59.89,0.13,8637.83,641.45,3301.56,331.25,0.5,0.04,154.52,7.09,43.75,2.2,0.0,0.0,0.0,0.0,42.66,2.17,891.82,0.0,0.0,-0.21,7734.42,45.97,54.59,0.0,582.99
2026-06-09 02:55:00,-717.16,0.37,60.05,0.13,8609.36,642.73,3291.5,330.15,0.5,0.04,154.07,7.13,43.83,2.2,0.0,0.0,0.0,0.0,42.53,2.17,890.15,0.0,0.0,-0.21,7673.73,44.92,44.18,0.0,589.3
2026-06-09 03:00:00,-695.93,1.11,59.29,0.13,8586.13,640.64,3305.16,330.36,0.5,0.04,152.55,7.08,44.5,2.23,0.0,0.0,0.0,0.0,42.74,2.18,899.32,0.0,0.0,-0.21,7660.61,42.12,59.43,0.0,587.96
2026-06-09 03:05:00,-679.8,0.84,58.45,0.12,8572.72,639.04,3303.28,330.99,0.5,0.04,151.54,7.01,44.12,2.21,0.0,0.0,0.0,0.0,42.98,2.19,910.55,0.0,0.0,-0.21,7669.73,43.17,46.61,0.0,586.78
2026-06-09 03:10:00,-706.44,10.76,56.61,0.12,8650.36,641.58,3312.81,331.36,0.5,0.04,152.55,7.01,44.42,2.23,0.0,0.0,0.0,0.0,42.26,2.16,894.56,0.0,0.0,-0.21,7648.43,45.71,46.0,0.0,587.57
2026-06-09 03:15:00,-724.79,0.39,56.76,0.12,8624.23,643.72,3279.03,330.16,0.5,0.04,152.55,7.04,44.49,2.23,0.0,0.0,0.0,0.0,41.63,2.12,878.55,0.0,0.0,-0.2,7617.01,42.73,40.77,0.0,592.15
2026-06-09 03:20:00,-592.39,1.12,57.09,0.12,8653.39,643.9,3219.06,325.77,0.5,0.04,153.21,7.06,44.39,2.23,0.0,0.0,0.0,0.0,42.69,2.18,867.52,0.0,0.0,-0.22,7537.75,41.64,194.22,0.0,589.25
2026-06-09 03:25:00,-711.42,0.42,56.14,0.12,8588.47,642.4,3214.0,322.74,0.5,0.04,151.88,7.05,44.68,2.24,0.0,0.0,0.0,0.0,41.39,2.12,875.08,0.0,0.0,-0.21,7714.61,41.57,39.5,0.0,586.74
2026-06-09 03:30:00,-683.54,3.46,53.26,0.12,8672.27,643.07,3238.72,323.69,0.5,0.04,153.31,7.05,44.35,2.23,0.0,0.0,0.0,0.0,41.98,2.14,882.0,0.0,0.0,-0.2,7621.46,43.12,126.14,0.0,586.2
2026-06-09 03:35:00,-889.86,0.47,51.13,0.11,8660.0,645.87,3274.72,326.51,0.5,0.04,150.94,7.02,44.27,2.22,0.0,0.0,0.0,0.0,41.47,2.12,868.57,0.0,0.0,-0.2,7684.7,41.57,30.77,0.0,593.7
2026-06-09 03:40:00,-753.4,0.11,53.78,0.12,8565.51,641.74,3205.56,324.88,0.5,0.04,152.71,7.0,44.64,2.24,0.0,0.0,0.0,0.0,43.45,2.22,863.79,0.0,0.0,-0.21,7710.74,42.14,25.89,0.0,590.28
2026-06-09 03:45:00,-860.17,13.05,58.01,0.12,8592.25,639.03,3305.72,326.39,0.5,0.04,153.31,7.06,44.3,2.22,0.0,0.0,0.0,0.0,42.54,2.17,878.71,0.0,0.0,-0.2,7743.2,41.91,35.04,0.0,587.07
2026-06-09 03:50:00,-800.05,3.97,59.93,0.13,8601.95,640.54,3196.0,325.9,0.5,0.04,153.46,7.08,44.6,2.24,0.0,0.0,0.0,0.0,42.81,2.18,868.89,0.0,0.0,-0.2,7722.29,43.21,68.49,0.0,589.99
2026-06-09 03:55:00,-1093.4,0.29,57.76,0.12,8613.66,641.55,3270.72,324.21,0.5,0.04,152.55,7.06,44.3,2.22,0.0,0.0,0.0,0.0,42.36,2.16,877.97,0.0,0.0,-0.2,7821.02,42.14,5.22,0.0,592.72
2026-06-09 04:00:00,-1049.06,0.42,57.06,0.12,8573.48,640.33,3282.5,328.29,0.5,0.04,152.71,7.04,44.04,2.21,0.0,0.0,0.0,0.0,43.56,2.22,884.78,0.0,0.0,-0.21,7856.56,41.56,19.34,0.0,592.71
2026-06-09 04:05:00,-752.0,4.44,54.41,0.12,8583.47,639.08,3227.16,326.3,0.5,0.04,152.2,7.03,43.53,2.2,0.0,0.0,0.0,0.0,42.89,2.21,897.57,0.0,0.0,-0.2,7595.37,43.36,230.19,0.0,590.64
2026-06-09 04:10:00,-900.03,15.77,52.76,0.12,8548.69,638.14,3323.59,328.27,0.5,0.04,152.15,7.02,44.26,2.2,0.0,0.0,0.0,0.0,43.43,2.2,958.07,0.0,0.0,-0.2,7722.22,44.58,11.78,0.0,587.94
2026-06-09 04:15:00,-850.59,0.18,53.76,0.12,8480.58,634.43,3256.72,329.57,0.5,0.04,153.01,7.04,43.9,2.21,0.0,0.0,0.0,0.0,43.12,2.21,939.23,0.0,0.0,-0.19,7802.76,43.91,0.0,0.0,587.63
2026-06-09 04:20:00,-771.13,9.08,55.01,0.12,8525.7,633.78,3234.56,325.43,0.5,0.04,152.96,7.06,43.95,2.21,0.0,0.0,0.0,0.0,41.81,2.17,933.9,0.0,0.0,-0.2,7818.45,46.29,27.93,0.0,581.19
2026-06-09 04:25:00,-793.48,0.3,54.28,0.12,8577.93,637.34,3196.34,322.67,0.5,0.04,152.4,7.05,43.74,2.2,0.0,0.0,0.0,0.0,42.34,2.15,928.1,0.0,0.0,-0.21,7765.59,44.0,119.1,0.0,583.88
2026-06-09 04:30:00,-773.91,19.61,51.2,0.11,8561.3,638.64,3232.28,322.53,0.5,0.04,162.09,7.29,43.87,2.2,0.0,0.0,0.0,0.0,43.43,2.19,946.96,0.0,0.0,-0.19,7893.51,46.19,28.99,0.0,578.58
2026-06-09 04:35:00,-802.44,0.68,50.96,0.11,8623.5,640.32,3195.34,322.46,0.5,0.04,162.05,7.53,44.01,2.21,0.0,0.0,0.0,0.0,42.66,2.2,947.17,0.0,0.0,-0.19,7935.72,43.84,90.34,0.0,579.13
2026-06-09 04:40:00,-687.88,0.38,49.81,0.11,8596.63,641.65,3194.72,320.66,0.5,0.04,163.26,7.56,44.13,2.21,0.0,0.0,0.0,0.0,42.48,2.17,980.81,0.0,0.0,-0.2,7809.48,44.03,259.69,0.0,579.02
2026-06-09 04:45:00,-826.66,27.2,51.9,0.11,8676.09,643.66,3238.59,322.78,0.5,0.04,164.98,7.63,44.29,2.22,0.0,0.0,0.0,0.0,42.16,2.16,1004.01,0.0,0.0,-0.19,7879.78,45.03,126.23,0.0,578.41
2026-06-09 04:50:00,-794.41,0.46,50.77,0.11,8671.38,646.43,3200.66,323.02,0.5,0.04,172.2,7.86,44.41,2.23,0.0,0.0,0.0,0.0,43.31,2.18,1002.99,0.0,0.0,-0.21,7948.83,46.08,153.47,0.0,579.25
2026-06-09 04:55:00,-769.16,0.56,52.7,0.11,8736.87,648.65,3199.81,321.12,0.5,0.04,172.86,8.06,44.49,2.23,0.0,0.0,0.0,0.0,43.59,2.22,979.22,0.0,0.0,-0.21,7919.1,45.06,153.09,0.0,578.46
2026-06-09 05:00:00,-758.34,18.27,50.99,0.11,8825.25,654.29,3220.06,322.1,0.5,0.04,172.8,8.08,44.75,2.24,0.0,0.0,0.0,0.0,43.58,2.22,998.0,0.0,0.0,-0.19,7890.84,46.92,164.22,0.0,578.79
2026-06-09 05:05:00,-731.46,26.1,51.8,0.11,8962.65,662.58,3238.31,324.0,0.5,0.04,172.6,8.07,44.71,2.25,0.0,0.0,0.0,0.0,43.11,2.22,1016.95,0.0,0.0,-0.2,7826.19,43.06,215.1,0.0,580.65
2026-06-09 05:10:00,-625.7,53.08,52.18,0.11,8957.63,667.54,3247.22,325.3,0.5,0.04,172.29,8.06,44.8,2.25,0.0,0.0,0.0,0.0,44.12,2.23,1199.05,0.0,0.0,-0.2,7820.13,47.16,246.09,0.14,575.55
2026-06-09 05:15:00,-584.72,40.65,57.42,0.12,9077.58,672.08,3199.66,323.39,0.5,0.04,172.55,8.06,44.94,2.25,0.0,0.0,0.0,0.0,42.71,2.22,1094.53,0.0,0.0,-0.2,7829.7,47.09,197.74,0.14,576.77
2026-06-09 05:20:00,-280.02,8.9,56.41,0.12,9191.07,680.82,3226.47,322.37,0.5,0.04,173.54,8.08,44.72,2.25,0.0,0.0,0.0,0.0,43.74,2.21,1102.84,0.0,0.0,-0.2,7584.08,47.14,441.67,0.14,576.34
2026-06-09 05:25:00,-319.85,0.33,54.46,0.12,9215.72,685.83,3198.0,322.31,0.5,0.04,173.11,8.1,44.69,2.24,0.0,0.0,0.0,0.0,43.55,2.23,1092.72,0.0,0.0,-0.21,7706.95,46.87,322.82,0.14,577.58
2026-06-09 05:30:00,-320.53,22.88,54.12,0.11,9245.15,687.83,3203.59,321.22,0.5,0.04,172.4,8.07,44.4,2.24,0.0,0.0,0.0,0.0,44.16,2.24,1102.72,0.0,0.0,-0.19,7697.85,46.95,368.05,0.14,576.53
2026-06-09 05:35:00,-230.31,28.31,53.48,0.11,9299.45,691.0,3231.06,322.85,0.5,0.04,172.55,8.06,45.11,2.25,0.0,0.0,0.0,0.0,45.09,2.28,1117.13,0.0,0.0,-0.2,7772.2,46.9,339.65,0.14,572.07
2026-06-09 05:40:00,-200.93,74.57,55.36,0.11,9355.32,695.12,3240.91,324.64,0.5,0.04,172.0,8.05,44.95,2.26,0.0,0.0,0.0,0.0,44.78,2.3,1191.04,0.0,0.0,-0.2,7809.93,47.91,382.6,0.14,568.67
2026-06-09 05:45:00,-253.29,49.13,61.4,0.12,9439.29,700.57,3202.69,323.25,0.5,0.04,173.31,8.07,45.12,2.26,0.0,0.0,0.0,0.0,42.83,2.24,1220.42,0.0,0.0,-0.2,7748.21,47.63,367.38,0.14,572.43
2026-06-09 05:50:00,-52.75,133.38,55.47,0.12,9485.18,705.68,3240.84,323.25,0.5,0.04,202.5,8.85,44.8,2.26,0.0,0.0,0.0,0.0,44.56,2.23,1238.01,0.0,0.0,-0.24,7601.09,48.04,487.79,0.14,568.77
2026-06-09 05:55:00,-31.61,122.13,54.49,0.12,9562.07,710.58,3247.56,325.41,0.5,0.04,202.64,9.6,43.06,2.21,0.0,0.0,0.0,0.0,43.68,2.26,1234.47,0.0,0.0,-0.37,7711.4,48.11,299.25,0.14,567.94
2026-06-09 06:00:00,-33.37,198.45,53.38,0.11,9682.51,718.6,3297.69,328.09,0.5,0.04,202.03,9.6,43.0,2.16,0.0,0.0,0.0,0.0,43.99,2.24,1255.04,0.0,0.0,-0.37,7683.8,51.03,133.01,0.14,567.64
2026-06-09 06:05:00,-44.47,119.38,57.21,0.12,9719.55,725.12,3325.78,331.72,0.5,0.04,202.23,9.59,43.27,2.17,0.0,0.0,0.0,0.0,43.79,2.24,1402.38,0.0,0.0,-0.2,7925.83,48.3,156.01,0.14,563.8
2026-06-09 06:10:00,-42.69,378.86,55.57,0.12,9719.95,726.71,3285.53,331.07,0.5,0.04,203.41,9.61,43.84,2.19,0.0,0.0,0.0,0.0,44.18,2.25,1364.16,0.0,0.0,-0.31,8022.49,49.12,154.62,0.14,557.48
2026-06-09 06:15:00,-6.54,405.46,48.73,0.11,9867.06,732.27,3320.0,330.82,0.5,0.04,158.05,8.49,43.45,2.19,0.0,0.0,0.0,0.0,42.72,2.22,1470.04,0.0,0.0,-0.2,8085.81,51.85,167.74,0.09,551.04
2026-06-09 06:20:00,-36.96,460.79,49.8,0.11,10004.97,743.16,3309.09,331.97,0.5,0.04,152.86,7.19,43.7,2.19,0.0,0.0,0.0,0.0,42.85,2.18,1592.17,0.0,0.0,-0.2,8146.51,55.65,178.22,0.0,548.77
2026-06-09 06:25:00,-92.38,728.8,52.8,0.11,10107.27,752.42,3258.72,329.05,0.5,0.04,151.58,7.03,43.72,2.19,0.0,0.0,0.0,0.0,43.51,2.2,1486.14,0.0,0.0,-0.2,8208.05,51.91,169.16,0.0,546.79
2026-06-09 06:30:00,-45.46,791.1,55.94,0.12,10157.16,758.23,3309.44,329.05,0.5,0.04,151.58,7.0,43.64,2.19,0.0,0.0,0.0,0.0,43.94,2.23,1626.12,0.0,0.0,-0.2,8206.28,59.82,188.17,0.0,541.76
2026-06-09 06:35:00,-8.62,910.37,54.36,0.12,10186.47,761.34,3382.84,334.84,0.5,0.04,151.95,7.01,44.04,2.2,0.0,0.0,0.0,0.0,42.88,2.22,1678.98,0.0,5.03,-0.2,8182.49,51.47,216.58,0.0,539.69
2026-06-09 06:40:00,-27.77,1146.73,53.47,0.12,10217.64,763.79,3360.94,337.22,0.5,0.04,152.34,7.03,44.1,2.21,0.0,0.0,0.0,0.0,43.0,2.19,1659.24,0.0,10.06,0.0,8267.29,52.61,196.3,0.0,535.6
2026-06-09 06:45:00,-11.61,1212.07,50.9,0.11,10245.85,765.89,3462.59,341.01,0.5,0.04,151.43,7.02,44.2,2.22,0.0,0.0,0.0,0.0,43.15,2.2,1750.09,0.0,15.09,-0.09,8343.98,59.88,197.97,0.0,530.34
2026-06-09 06:50:00,-8.15,1174.47,50.05,0.11,10377.67,771.92,3532.53,349.07,0.5,0.04,153.54,7.04,44.43,2.22,0.0,0.0,0.0,0.0,43.79,2.22,1799.98,0.0,20.12,1.25,8352.93,61.71,197.56,0.0,532.1
2026-06-09 06:55:00,-31.85,1162.18,53.37,0.11,10492.62,781.27,3686.88,359.73,0.5,0.04,152.76,7.06,44.28,2.23,0.0,0.0,0.0,0.0,42.18,2.2,1860.97,0.0,25.14,5.2,8376.28,65.44,174.4,0.93,534.65
2026-06-09 07:00:00,-37.93,1364.46,52.94,0.12,10426.72,782.93,3740.78,369.68,0.5,0.04,151.43,7.02,44.81,2.24,0.0,0.0,0.0,0.0,43.11,2.18,1900.65,0.0,30.17,6.76,8415.77,62.54,196.31,5.97,534.45
2026-06-09 07:05:00,-9.01,1352.78,50.13,0.11,10558.04,785.31,3803.03,375.31,0.5,0.04,152.96,7.03,44.52,2.24,0.0,0.0,0.0,0.0,42.93,2.2,1867.47,0.0,69.66,27.4,8391.76,56.11,172.38,7.04,533.81
2026-06-09 07:10:00,-4.87,1525.84,49.31,0.11,10616.26,792.23,3845.25,380.44,0.5,0.04,153.31,7.07,43.71,2.21,0.0,0.0,0.0,0.0,42.71,2.19,1864.95,0.0,109.15,48.38,8378.55,56.84,239.88,7.01,532.81
2026-06-09 07:15:00,-4.36,1779.96,49.89,0.11,10762.88,799.78,3870.28,383.85,0.5,0.04,152.25,7.05,43.76,2.2,0.0,0.0,0.0,0.0,43.02,2.19,1869.79,0.0,148.63,81.78,8265.06,58.58,431.39,0.0,529.96
2026-06-09 07:20:00,-15.76,1621.97,57.67,0.12,10807.16,807.15,3976.16,390.22,0.5,0.04,152.34,7.03,43.78,2.2,0.0,0.0,0.0,0.0,43.0,2.19,1893.74,0.0,188.12,124.33,8534.99,63.84,213.08,0.0,528.93
2026-06-09 07:25:00,-23.48,1495.1,57.9,0.12,10890.08,811.99,3973.03,395.08,0.5,0.04,152.55,7.04,43.95,2.2,0.0,0.0,0.0,0.0,41.53,2.15,1976.04,0.0,227.61,164.26,8545.21,58.42,265.46,0.0,530.91
2026-06-09 07:30:00,-10.83,1618.46,58.33,0.12,10839.58,813.16,3986.69,395.63,0.5,0.04,152.4,7.04,43.74,2.2,0.0,0.0,0.0,0.0,42.35,2.14,1990.44,0.0,267.1,235.38,8522.58,58.45,347.7,0.0,527.77
2026-06-09 07:35:00,-35.23,1488.54,58.14,0.12,10874.83,812.5,3977.66,395.89,0.5,0.04,151.85,7.02,43.93,2.2,0.0,0.0,0.0,0.0,42.55,2.17,1991.88,0.0,360.78,297.37,8601.84,60.64,325.88,0.0,525.56
2026-06-09 07:40:00,-12.34,1416.49,58.12,0.12,10842.27,812.29,3991.81,396.12,0.5,0.04,153.51,7.05,43.72,2.2,0.0,0.0,0.0,0.0,40.39,2.12,1988.65,0.0,454.46,415.75,8677.71,64.75,376.06,0.0,521.51
2026-06-09 07:45:00,-43.59,1279.15,60.58,0.13,10883.4,812.24,4068.09,400.51,0.5,0.04,150.92,7.03,43.81,2.2,0.0,0.0,0.0,0.0,40.2,2.06,2041.7,0.0,548.14,573.18,8569.68,66.79,476.07,0.0,520.64
2026-06-09 07:50:00,-6.13,998.18,57.36,0.12,10938.47,815.55,4164.88,408.88,0.5,0.04,152.71,7.01,43.57,2.19,0.0,0.0,0.0,0.0,40.25,2.05,2125.33,0.0,641.83,702.85,8543.97,62.3,613.37,0.0,522.13
2026-06-09 07:55:00,-11.09,1103.17,56.17,0.12,10918.27,816.63,4011.28,406.24,0.5,0.04,152.54,7.05,43.3,2.18,0.0,0.0,0.0,0.0,39.9,2.05,2041.32,0.0,735.51,846.92,8521.86,62.13,655.53,0.0,520.45
2026-06-09 08:00:00,-9.73,710.75,56.39,0.12,10886.16,814.62,4055.56,401.09,0.5,0.04,153.16,7.06,44.45,2.2,0.0,0.0,0.0,0.0,40.32,2.05,2041.09,0.0,829.19,982.34,8794.73,65.98,427.65,0.14,515.18
2026-06-09 08:05:00,-7.42,578.8,54.74,0.12,10789.59,809.56,4113.56,406.09,0.5,0.04,153.23,7.07,44.06,2.22,0.0,0.0,0.0,0.0,40.5,2.06,2075.55,0.0,983.93,1151.95,8700.79,72.79,534.92,2.27,513.46
2026-06-09 08:10:00,-20.47,478.81,56.0,0.12,10762.91,804.55,4181.91,412.2,0.5,0.04,151.48,7.03,45.15,2.24,0.0,0.0,0.0,0.0,40.85,2.08,1930.59,0.0,1138.66,1322.13,8666.51,65.59,510.7,4.42,512.58
2026-06-09 08:15:00,-19.65,505.58,52.21,0.12,10604.18,797.39,4206.88,416.69,0.5,0.04,153.99,7.05,44.17,2.24,0.0,0.0,0.0,0.0,39.51,2.05,1936.24,0.0,1293.4,1428.53,8653.38,71.61,581.87,2.28,508.91
2026-06-09 08:20:00,-28.17,432.88,54.41,0.12,10462.33,786.05,4289.22,421.73,0.5,0.04,153.61,7.1,43.35,2.2,0.0,0.0,0.0,0.0,41.26,2.06,1889.07,0.0,1448.13,1601.78,8592.86,62.01,608.32,10.04,504.86
2026-06-09 08:25:00,-28.84,655.38,55.39,0.12,10292.55,774.38,4290.16,425.61,0.5,0.04,152.55,7.07,43.22,2.17,0.0,0.0,0.0,0.0,41.81,2.12,1853.11,0.0,1602.87,1608.33,8344.07,58.95,886.83,15.62,502.86
2026-06-09 08:30:00,-42.01,353.82,54.36,0.12,10280.92,767.26,4278.88,425.07,0.5,0.04,153.61,7.07,43.41,2.17,0.0,0.0,0.0,0.0,41.97,2.14,1842.88,0.0,1757.6,1620.55,8414.65,59.68,749.82,18.74,501.6
2026-06-09 08:35:00,-75.19,322.44,54.02,0.12,10269.9,765.87,4295.34,425.33,0.5,0.04,152.76,7.07,43.72,2.19,0.0,0.0,0.0,0.0,39.21,2.07,1754.2,0.0,1979.4,1808.4,8315.22,58.25,716.24,12.88,498.36
2026-06-09 08:40:00,-106.95,211.45,54.15,0.12,10078.65,758.0,4234.25,423.21,0.5,0.04,151.62,7.02,44.0,2.2,0.0,0.0,0.0,0.0,39.23,2.0,1661.16,0.0,2201.19,2006.77,8343.97,58.31,683.86,11.12,494.85
2026-06-09 08:45:00,-119.79,72.36,52.55,0.12,9873.71,743.09,4130.94,415.3,0.5,0.04,152.71,7.01,44.17,2.21,0.0,0.0,0.0,0.0,38.22,1.97,1501.94,0.0,2422.99,2110.0,8489.18,41.6,503.06,21.7,487.91
2026-06-09 08:50:00,-162.4,54.92,55.31,0.12,9602.49,725.11,3992.03,403.76,0.5,0.04,152.55,7.04,44.52,2.23,0.0,0.0,0.0,0.0,37.84,1.94,1424.56,0.0,2644.78,2559.06,8362.74,40.38,558.0,16.09,475.61
2026-06-09 08:55:00,-183.12,89.71,57.26,0.12,9391.23,706.81,3995.81,397.39,0.5,0.04,153.46,7.06,43.92,2.22,0.0,0.0,0.0,0.0,38.34,1.94,1492.76,0.0,2866.58,2512.55,8356.48,41.95,565.19,28.75,464.58
2026-06-09 09:00:00,-262.92,4.17,59.87,0.13,9237.93,692.94,3984.34,396.96,0.5,0.04,153.01,7.07,43.91,2.2,0.0,0.0,0.0,0.0,37.66,1.94,1450.99,0.0,3088.38,2757.15,8305.15,35.93,592.57,49.32,457.91
2026-06-09 09:05:00,-426.99,84.87,56.57,0.13,9183.77,684.94,3904.56,392.58,0.5,0.04,153.72,7.08,43.85,2.2,0.0,0.0,0.0,0.0,39.07,1.96,1419.49,0.0,3337.81,3030.0,8217.6,42.29,652.59,15.75,449.9
2026-06-09 09:10:00,-272.78,136.68,57.11,0.12,9068.76,678.46,3771.59,382.48,0.5,0.04,151.54,7.04,44.74,2.22,0.0,0.0,0.0,0.0,39.52,2.0,1284.64,0.0,3587.24,3003.53,8247.15,39.48,565.09,98.36,441.91
2026-06-09 09:15:00,-129.37,144.73,57.76,0.12,8945.29,669.29,3706.13,373.09,0.5,0.04,153.16,7.03,44.96,2.25,0.0,0.0,0.0,0.0,37.7,1.97,1282.7,0.0,3836.68,2837.07,8123.04,41.91,600.36,107.41,435.45
2026-06-09 09:20:00,-110.03,79.94,54.77,0.12,8779.7,658.3,3621.38,365.91,0.5,0.04,150.62,7.01,44.93,2.26,0.0,0.0,0.0,0.0,38.03,1.94,1266.32,0.0,4086.11,3100.98,8010.63,44.64,636.14,129.49,426.69
2026-06-09 09:25:00,-347.23,30.27,58.55,0.12,8667.15,647.93,3526.75,357.24,0.5,0.04,152.94,7.01,45.36,2.27,0.0,0.0,0.0,0.0,38.82,1.97,1241.95,0.0,4335.55,3177.26,8134.04,43.08,514.05,169.93,419.76
2026-06-09 09:30:00,-235.88,45.56,45.29,0.11,8711.79,645.48,3530.84,352.94,0.5,0.04,153.11,7.07,44.87,2.26,0.0,0.0,0.0,0.0,38.88,1.99,1273.33,0.0,4584.98,3225.48,7639.19,32.85,1025.5,119.22,417.05
2026-06-09 09:35:00,-219.17,100.97,43.34,0.09,8450.51,637.48,3475.69,350.43,0.5,0.04,151.47,7.02,44.88,2.25,0.0,0.0,0.0,0.0,38.9,1.99,1272.94,0.0,4767.64,3302.34,7706.69,55.09,951.65,173.66,411.56
2026-06-09 09:40:00,-368.68,119.84,46.58,0.09,8606.83,633.86,3397.88,343.99,0.5,0.04,152.93,7.01,44.54,2.24,0.0,0.0,0.0,0.0,39.48,2.01,1149.55,-242.44,4950.31,3592.53,7706.44,45.21,960.2,129.02,406.59
2026-06-09 09:45:00,-234.22,205.42,47.62,0.09,8620.25,640.16,3411.19,341.08,0.5,0.04,153.56,7.07,44.12,2.23,0.0,0.0,0.0,0.0,37.63,1.97,1053.36,-242.2,5132.97,3522.37,7470.01,43.41,1141.5,233.61,407.62
2026-06-09 09:50:00,-299.0,123.86,46.2,0.09,8470.78,634.7,3353.19,338.98,0.5,0.04,153.26,7.08,44.09,2.21,0.0,0.0,0.0,0.0,37.63,1.92,1049.69,-243.1,5315.64,3659.54,7577.66,46.92,825.09,184.64,403.57
2026-06-09 09:55:00,-330.86,90.0,48.07,0.1,8555.1,632.44,3296.31,333.37,0.5,0.04,153.16,7.07,44.51,2.22,0.0,0.0,0.0,0.0,38.63,1.95,1034.86,-242.68,5498.3,3747.14,7528.36,46.3,844.36,122.68,398.02
2026-06-09 10:00:00,-278.64,0.64,51.89,0.1,8527.78,635.03,3182.91,325.11,0.5,0.04,151.44,7.03,44.07,2.22,0.0,0.0,0.0,0.0,38.67,1.98,1073.48,-244.45,5680.97,3663.47,7538.13,50.29,650.95,143.78,396.12
2026-06-09 10:05:00,-383.7,29.8,46.66,0.1,8530.18,634.56,3169.88,318.99,0.5,0.04,152.94,7.03,44.52,2.22,0.0,0.0,0.0,0.0,38.73,1.98,1100.51,-243.28,5836.14,4016.4,7083.02,43.05,1117.63,134.67,393.55
2026-06-09 10:10:00,-401.45,170.85,46.43,0.09,8393.23,629.59,3180.06,318.98,0.5,0.04,151.85,7.04,43.99,2.22,0.0,0.0,0.0,0.0,38.55,1.98,982.28,-242.32,5991.32,3791.82,7427.49,45.68,752.85,170.88,389.5
2026-06-09 10:15:00,-264.6,66.15,40.65,0.09,8124.74,614.24,3126.5,316.86,0.5,0.04,152.69,7.03,44.31,2.22,0.0,0.0,0.0,0.0,39.92,2.01,989.31,-242.42,6146.49,3751.19,7625.09,47.4,585.99,197.34,382.09
2026-06-09 10:20:00,-326.35,1.93,40.65,0.08,8118.53,604.24,3100.84,312.99,0.5,0.04,153.16,7.06,44.57,2.23,0.0,0.0,0.0,0.0,40.8,2.07,898.83,0.0,6301.67,3789.14,7337.11,45.83,854.34,256.44,377.77
2026-06-09 10:25:00,-405.29,0.97,44.82,0.09,8045.88,601.52,3075.34,310.54,0.5,0.04,154.37,7.1,45.21,2.25,0.0,0.0,0.0,0.0,39.21,2.05,834.42,0.0,6456.85,4021.83,7196.19,40.63,1088.03,174.62,375.57
2026-06-09 10:30:00,-550.2,84.68,45.0,0.09,7988.91,596.47,3080.34,309.55,0.5,0.04,152.58,7.08,44.74,2.26,0.0,0.0,0.0,0.0,38.03,1.98,806.54,0.0,6612.02,3950.43,7138.26,43.51,1151.67,191.64,374.58
2026-06-09 10:35:00,-488.02,7.42,43.45,0.09,7972.38,593.46,3124.06,311.85,0.5,0.04,151.88,7.02,44.99,2.25,0.0,0.0,0.0,0.0,37.71,1.94,783.97,0.0,6789.01,4034.32,6987.95,43.46,1235.63,200.44,373.01
